contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,paiement_acte,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified
sav@izivia.com,IZIVIA FAST,FRIZFPFAST53,IZIVIA FAST - McDonald's - Nanterre Préfecture,Voirie,124 Avenue François Arago 92000 Nanterre,"[2.2258459, 48.9013208]",3,FRIZFEFAST5311,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.2258459,48.9013208,92000,Nanterre,TRUE,TRUE,FALSE
sav@izivia.com,818,FRIZFPFAST53,IZIVIA FAST - McDonald's - Nanterre Préfecture,Voirie,"124 Avenue François Arago, 92000 Nanterre","[2.225846, 48.901321]",2,FRIZFEFAST5311,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.225846,48.901321,92000,Nanterre,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST531,IZIVIA FAST - McDonald's - CAUSSADE,Voirie,19 Rue de Treilhou 82300 CAUSSADE,"[1.52548606489326, 44.1502867844924]",3,FRIZFEFAST53111,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,1.52548606489326,44.1502867844924,82300,Caussade,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST533,IZIVIA FAST - McDonald's - AUCH,Voirie,28 Avenue de l'Yser 32000 Auch,"[0.5942056681228669, 43.650446252768035]",3,FRIZFEFAST53311,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,0.5942056681228669,43.650446252768035,32000,Auch,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST535,IZIVIA FAST - McDonald's - VILLEFRANCHE DE LAURAGAIS,Voirie,Borde Blanche 31290 VILLEFRANCHE DE LAURAGAIS,"[1.70397609634315, 43.3991730873286]",3,FRIZFEFAST53511,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,1.70397609634315,43.3991730873286,31290,Villefranche-de-Lauragais,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST536,IZIVIA FAST - McDonald's - VILLEFRANCHE DE ROUERGUE,Voirie,Route de Montauban 12200 VILLEFRANCHE DE ROUERGUE,"[2.01172681060524, 44.3603640750201]",3,FRIZFEFAST53611,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.01172681060524,44.3603640750201,12200,Villefranche-de-Rouergue,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST537,IZIVIA FAST - McDonald's - BOURBON LANCY,Voirie,Avenue Emile et Claude Puzenat 71140 BOURBON LANCY,"[3.7374346558351457, 46.62949747340223]",3,FRIZFEFAST53711,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,3.7374346558351457,46.62949747340223,71140,Bourbon-Lancy,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST539,IZIVIA FAST - McDonald's - ALBERT,Voirie,186 Av. du Général Faidherbe 80300 ALBERT,"[2.66921847062209, 50.0092129613312]",3,FRIZFEFAST53911,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.66921847062209,50.0092129613312,80300,Albert,TRUE,TRUE,FALSE
sav@izivia.com,McDonald's - ALBERT,FRIZFPFAST539,IZIVIA FAST - McDonald's - ALBERT,Voirie,"186 Av. du Général Faidherbe, 80300 ALBERT","[2.669218, 50.009213]",2,FRIZFEFAST53911,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2025-12-16,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.669218,50.009213,80300,Albert,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST54,IZIVIA FAST - McDonald's - Vendin Le Viel,Voirie,Route de Vendin 62880 Vendin-le-Vieil,"[2.8271126, 50.4630234]",3,FRIZFEFAST5411,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.8271126,50.4630234,62880,Vendin-le-Vieil,TRUE,TRUE,FALSE
sav@izivia.com,329,FRIZFPFAST54,IZIVIA FAST - McDonald's - Vendin Le Viel,Voirie,"Route de Vendin, 62880 Vendin-le-Vieil","[2.827113, 50.463023]",2,FRIZFEFAST5411,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.827113,50.463023,62880,Vendin-le-Vieil,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST543,IZIVIA FAST - McDonald's - SAINT MARTIN LACAUSSADE,Voirie,15 Bois-Redon 33390 SAINT-MARTIN LACAUSSADE,"[-0.641783489022359, 45.1293707815775]",3,FRIZFEFAST54311,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-0.641783489022359,45.1293707815775,33390,Saint-Martin-Lacaussade,TRUE,TRUE,FALSE
sav@izivia.com,McDonald's - SAINT MARTIN LACAUSSADE,FRIZFPFAST543,IZIVIA FAST - McDonald's - SAINT MARTIN LACAUSSADE,Voirie,"15 Bois-Redon, 33390 SAINT-MARTIN LACAUSSADE","[-0.641783, 45.129371]",2,FRIZFEFAST54312,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2025-12-16,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-0.641783,45.129371,33390,Saint-Martin-Lacaussade,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST544,IZIVIA FAST - McDonald's - Douai Vauban,Voirie,295 Boulevard Vauban 59500 DOUAI,"[3.08985790467182, 50.3804353671747]",6,FRIZFEFAST54411,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,3.08985790467182,50.3804353671747,59500,Douai,TRUE,TRUE,FALSE
sav@izivia.com,McDonald's - Douai Vauban,FRIZFPFAST544,IZIVIA FAST - McDonald's - Douai Vauban,Voirie,"295 Boulevard Vauban, 59500 DOUAI","[3.089858, 50.380435]",4,FRIZFEFAST54411,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2025-12-16,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,3.089858,50.380435,59500,Douai,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST545,IZIVIA FAST - McDonald's - Corbeil-Essonnes,Voirie,Avenue Paul Maintenant 91100 Corbeil-Essonnes,"[2.4555524957087993, 48.61414460478215]",6,FRIZFEFAST54511,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.4555524957087993,48.61414460478215,91100,Corbeil-Essonnes,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST546,IZIVIA FAST - McDonald's - BREST GOUESNOU,Voirie,148 Route de Gouesnou ZA de Keranroy 29200 BREST,"[-4.46836121815409, 48.4183551952887]",6,FRIZFEFAST54611,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-4.46836121815409,48.4183551952887,29200,Brest,TRUE,TRUE,FALSE
sav@izivia.com,203,FRIZFPFAST546,IZIVIA FAST - McDonald's - BREST GOUESNOU,Voirie,"148 Route de Gouesnou ZA de Keranroy, 29200 BREST","[-4.468361, 48.418355]",4,FRIZFEFAST54611,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2025-12-16,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-4.468361,48.418355,29200,Brest,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST547,IZIVIA FAST - McDonald's - AMBON,Voirie,ZAC Espa. Littoral 56190 AMBON,"[-2.50435541173052, 47.5599090518324]",3,FRIZFEFAST54711,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-2.50435541173052,47.5599090518324,56190,Ambon,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST548,IZIVIA FAST - McDonald's - Brest Le Point Du Jour,Voirie,115 Avenue de Tallinn 29200 Brest,"[-4.5277511, 48.3875012]",3,FRIZFEFAST54811,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-4.5277511,48.3875012,29200,Brest,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST549,IZIVIA FAST - McDonald's - Dax,Voirie,33 Rue des Jardins 40100 Dax,"[-1.0452374, 43.7101517]",3,FRIZFEFAST54911,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-1.0452374,43.7101517,40100,Dax,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST550,IZIVIA FAST - McDonald's - BREAL SOUS MONTFORT,Voirie,"1, rue du Domaine 35310 BREAL SOUS MONTFORT","[-1.88018424503501, 48.0592905866465]",3,FRIZFEFAST55011,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-1.88018424503501,48.0592905866465,35310,Bréal-sous-Montfort,TRUE,TRUE,FALSE
sav@izivia.com,1201,FRIZFPFAST550,IZIVIA FAST - McDonald's - BREAL SOUS MONTFORT,Voirie,"1, rue du Domaine, 35310 BREAL SOUS MONTFORT","[-1.880184, 48.059291]",2,FRIZFEFAST55011,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2025-12-16,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,-1.880184,48.059291,35310,Bréal-sous-Montfort,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST55,IZIVIA FAST - McDonald's - Noeux les Mines,Voirie,Avenue du Lac 62290 Nœux-les-Mines,"[2.6785204, 50.47474039999999]",3,FRIZFEFAST5511,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.6785204,50.47474039999999,62290,Nœux-les-Mines,TRUE,TRUE,FALSE
sav@izivia.com,953,FRIZFPFAST55,IZIVIA FAST - McDonald's - Noeux les Mines,Voirie,"Avenue du Lac, 62290 Nœux-les-Mines","[2.67852, 50.47474]",2,FRIZFEFAST5511,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.67852,50.47474,62290,Nœux-les-Mines,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST551,IZIVIA FAST - McDonald's - FOS SUR MER,Voirie,50 Av. Jean Jaurès 13270 FOS-SUR-MER,"[4.94599680917012, 43.4319119336653]",3,FRIZFEFAST55111,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,4.94599680917012,43.4319119336653,13270,Fos-sur-Mer,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST553,IZIVIA FAST - McDonald's - BIGANOS,Voirie,3 Rue Gustave Eiffel 33380 Biganos,"[-0.9582403, 44.6363762]",3,FRIZFEFAST55311,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-0.9582403,44.6363762,33380,Biganos,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST554,IZIVIA FAST - McDonald's - BORDEAUX LORMONT,Voirie,1 Avenue de Paris 33310 LORMONT,"[-0.514292105435283, 44.8661400237449]",3,FRIZFEFAST55411,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-0.514292105435283,44.8661400237449,33310,Lormont,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST555,IZIVIA FAST - McDonald's - VILLE LE MARCLET,Voirie,"RD N° 1001 Lieu Dit """"Les Quarante"""" 80420 VILLE  LE  MARCLET","[2.06765270853796, 50.0298798265152]",3,FRIZFEFAST55511,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,2.06765270853796,50.0298798265152,80420,Ville-le-Marclet,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST556,IZIVIA FAST - McDonald's - EYSINES,Voirie,325 avenue du Médoc 33320 EYSINES,"[-0.664939131698123, 44.8923144873021]",3,FRIZFEFAST55611,180,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-0.664939131698123,44.8923144873021,33320,Eysines,TRUE,TRUE,FALSE
sav@izivia.com,IZIVIA FAST,FRIZFPFAST557,IZIVIA FAST - McDonald's - SAINT LO LE BOIS ARDENT,Voirie,139 Rue Guillaume Fouace 50000 SAINT LO,"[-1.08243501375385, 49.0999676059295]",6,FRIZFEFAST55711,150,False,True,False,False,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,2026-01-11,2026-01-11T07:01:47Z,65685811a3279649703f818c,7696ac9e-2789-4eb6-9091-8a9b44cf0721,izivia,2023-11-30T09:39:27Z,-1.08243501375385,49.0999676059295,50000,Saint-Lô,TRUE,TRUE,FALSE
